log2FoldChange	SYMBOL	GENENAME	baseMean	padj	Row.names
1.0865971469559428	FPR3	formyl peptide receptor 3	78.98217986814436	8.643554329371951e-5	ENSG00000187474
1.134456682301711	IL1RAP	interleukin 1 receptor accessory protein	640.93604170337	8.034209629651115e-20	ENSG00000196083
1.2336326062975147	SLC6A9	solute carrier family 6 member 9	37.833064483676424	0.007927207584404381	ENSG00000196517
-1.001043174893142	ZNF695	zinc finger protein 695	36.66678577470431	0.02375537053530827	ENSG00000197472
-1.1541858816067558	NTRK1	neurotrophic receptor tyrosine kinase 1	57.08355369269976	3.8315381083239673e-4	ENSG00000198400
1.6185712521727589	TGM2	transglutaminase 2	129.4568345857169	3.381855412161531e-4	ENSG00000198959
-1.0441025494025893	UPK3B	uroplakin 3B	79.40242261139018	9.405190087777263e-5	ENSG00000243566
1.062031049431447	SAP30L-AS1	SAP30L antisense RNA 1 (head to head)	60.16327082040437	5.773681373708821e-4	ENSG00000245275
-1.0931202731200604	APELA	apelin receptor early endogenous ligand	96.89230779621812	6.780688910458438e-6	ENSG00000248329
-1.301559282826066	LOC101928174	uncharacterized LOC101928174	100.83287774521611	3.729225850857572e-7	ENSG00000250007
-1.206847485708067	KIAA1210	KIAA1210	33.0549365840398	0.008793279352254867	ENSG00000250423
1.2611029367159385	TMEM92-AS1	TMEM92 antisense RNA 1	22.470011812304573	0.04019576042999176	ENSG00000251179
-1.1503742657806544	MPPED2-AS1	MPPED2 antisense RNA 1	26.766270788330427	0.023155799404292826	ENSG00000254489
-1.0016301725187549	LOC105370854	uncharacterized LOC105370854	42.349211202278916	0.024366353313483604	ENSG00000259370
1.2682637419625498	UBBP4	ubiquitin B pseudogene 4	23.36654506759571	0.021306055987517582	ENSG00000263563
