log2FoldChange	SYMBOL	GENENAME	baseMean	padj	Row.names
0.008152030175317251	REXO5	RNA exonuclease 5	79.26059972318467	0.9922604932548376	ENSG00000005189
-0.09949126764560444	CIAPIN1	cytokine induced apoptosis inhibitor 1	1170.878306981974	0.44017239422486815	ENSG00000005194
0.004668763334510365	SPPL2B	signal peptide peptidase like 2B	527.7764913130264	0.9957611067480356	ENSG00000005206
0.1874375653763567	FAM214B	family with sequence similarity 214 member B	1260.4678394650202	0.07596382276444927	ENSG00000005238
0.3174070929679483	COPZ2	coatomer protein complex subunit zeta 2	1523.3737631179517	1.4024577464129716e-5	ENSG00000005243
-0.2516156464787026	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta	522.0611215871166	0.0500127567028977	ENSG00000005249
0.15233909389735964	MSL3	MSL complex subunit 3	442.2298448690393	0.41970332275077155	ENSG00000005302
-0.06582047323801428	CREBBP	CREB binding protein	1985.1227824812927	0.6369595497124962	ENSG00000005339
0.03679487322218057	GCFC2	GC-rich sequence DNA-binding factor 2	577.4273288691237	0.8950177295963062	ENSG00000005436
-0.10472507516449601	WDR54	WD repeat domain 54	291.1142776471879	0.7064360790264156	ENSG00000005448
0.03869671243738027	CROT	carnitine O-octanoyltransferase	446.44109266750553	0.9057319455205096	ENSG00000005469
0.016247609685203356	KMT2E	lysine methyltransferase 2E	1020.9157460404449	0.9452635037899914	ENSG00000005483
-0.11872269048705496	RHBDD2	rhomboid domain containing 2	1484.8967702559876	0.2887506179696541	ENSG00000005486
-0.54363779450726335	SOX8	SRY-box transcription factor 8	25.509388051539013	0.506357948167905	ENSG00000005513
0.1247796874486556	IBTK	inhibitor of Bruton tyrosine kinase	2763.8647680343597	0.27237177387666894	ENSG00000005700
-0.27009893983556915	ZNF195	zinc finger protein 195	322.510388384397	0.13701432497080812	ENSG00000005801
0.06503172399937159	MYCBP2	MYC binding protein 2	1554.4470047711989	0.6976737542956468	ENSG00000005810
0.09896958707544508	FBXL3	F-box and leucine rich repeat protein 3	661.0100252359955	0.5940545193900271	ENSG00000005812
0.07351518843259634	PDK2	pyruvate dehydrogenase kinase 2	755.8674889067487	0.6835356311381394	ENSG00000005882
0.6404184472508468	ITGA3	integrin subunit alpha 3	3678.7659288551395	8.034209629651115e-20	ENSG00000005884
0.10246088633926408	ZFX	zinc finger protein X-linked	1595.5438535934522	0.3578455886823964	ENSG00000005889
-0.03290613826103269	LAMP2	lysosomal associated membrane protein 2	6228.127037421802	0.7905369624905513	ENSG00000005893
0.006698491943247498	GDE1	glycerophosphodiester phosphodiesterase 1	2369.0526548086123	0.9699643064971175	ENSG00000006007
0.04842835623443017	REX1BD	required for excision 1-B domain containing	526.1897979460579	0.8718527620426886	ENSG00000006015
-0.14107072146303273	CRLF1	cytokine receptor like factor 1	112.1644910994218	0.7492113688319093	ENSG00000006016
0.3368484145606521	OSBPL7	oxysterol binding protein like 7	42.38751114925311	0.6355959982297993	ENSG00000006025
-0.03176767969373341	TMEM98	transmembrane protein 98	973.0852364438144	0.8871975461396883	ENSG00000006042
0.3961914385487602	MAP3K14	mitogen-activated protein kinase kinase kinase 14	1595.386880338237	3.220351863393788e-8	ENSG00000006062
-0.13104505437649236	TMEM132A	transmembrane protein 132A	1793.6849560677138	0.15993995391426827	ENSG00000006118
0.0776094407630522	AP2B1	adaptor related protein complex 2 subunit beta 1	9885.182229729655	0.5028737902999257	ENSG00000006125
-0.14600602170561597	ZNF263	zinc finger protein 263	857.5717296676037	0.2492817670551881	ENSG00000006194
0.009423907900128455	SPATA20	spermatogenesis associated 20	3206.4973718264996	0.9564918558188028	ENSG00000006282
-0.3667675631038556	CACNA1G	calcium voltage-gated channel subunit alpha1 G	98.01242178764886	0.2984534983797442	ENSG00000006283
0.179745799562597	TNFRSF12A	TNF receptor superfamily member 12A	1772.7213823612894	0.13701432497080812	ENSG00000006327
0.02268079799747113	DLX6	distal-less homeobox 6	31.644880813027104	0.9850752382402895	ENSG00000006377
0.05990897503634891	MAP3K9	mitogen-activated protein kinase kinase kinase 9	675.0196683909287	0.8185832316852358	ENSG00000006432
-0.0750450983481726	RALA	RAS like proto-oncogene A	2385.889364511272	0.5232608751752853	ENSG00000006451
0.331662147419972	BAIAP2L1	BAR/IMD domain containing adaptor protein 2 like 1	780.3995991104481	0.0011989685371922955	ENSG00000006453
0.44283320595637377	KDM7A	lysine demethylase 7A	342.99384125726306	0.0029242526759892763	ENSG00000006459
-0.00818798499862249	ETV1	ETS variant transcription factor 1	953.8276265197709	0.9789421876953165	ENSG00000006468
-0.17183091150356683	AGK	acylglycerol kinase	382.4262481869657	0.3495962320336389	ENSG00000006530
0.1714294117502978	ALDH3B1	aldehyde dehydrogenase 3 family member B1	897.0488890692786	0.18021128821974025	ENSG00000006534
-0.17229188556683026	PHTF2	putative homeodomain transcription factor 2	2573.3538490984147	0.025023056386336215	ENSG00000006576
-0.05326251173156267	FARP2	FERM, ARH/RhoGEF and pleckstrin domain protein 2	631.542699687195	0.8252507473965908	ENSG00000006607
-0.3146926605689724	GGCT	gamma-glutamylcyclotransferase	1240.103454676989	9.47162365063873e-5	ENSG00000006625
-0.21913515844284867	DBF4	DBF4 zinc finger	714.2558524526626	0.07184874836910776	ENSG00000006634
-0.05013283289235632	TBXA2R	thromboxane A2 receptor	35.73256292455588	0.9621928906290279	ENSG00000006638
-0.14454709517836603	IFRD1	interferon related developmental regulator 1	763.2078389547394	0.3375130210705737	ENSG00000006652
-0.008717357634767997	COX10	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10	509.64367892633254	0.9778859995672515	ENSG00000006695
-4.718516682810573e-4	GTF2IRD1	GTF2I repeat domain containing 1	979.896096834065	0.9989068304576426	ENSG00000006704
-0.031788144571400584	PAF1	PAF1 homolog, Paf1/RNA polymerase II complex component	1596.1354260077082	0.8519853689017691	ENSG00000006712
-0.06723198179372751	VPS41	VPS41 subunit of HOPS complex	3904.4288246094957	0.5098393036376989	ENSG00000006715
-0.2514794249613705	ARHGAP44	Rho GTPase activating protein 44	224.24485056568017	0.2695265113521435	ENSG00000006740
0.07154254306599657	ELAC2	elaC ribonuclease Z 2	2396.02706396625	0.5453653341333896	ENSG00000006744
0.32238596739080017	SCIN	scinderin	58.6440124230231	0.5019546397033345	ENSG00000006747
0.16482668734473666	ARSD	arylsulfatase D	129.62193745799684	0.6614551973878436	ENSG00000006756
0.21441228342662635	PNPLA4	patatin like phospholipase domain containing 4	98.04787772556816	0.6056897701915703	ENSG00000006757
-0.3593008537582313	MYH13	myosin heavy chain 13	22.795469407908072	0.6914766510224788	ENSG00000006788
-0.05076007481496583	ADIPOR2	adiponectin receptor 2	2863.9832924543425	0.715474910807134	ENSG00000006831
0.1473522023551297	CDKL3	cyclin dependent kinase like 3	22.1150024156814	0.9054894779929256	ENSG00000006837
0.10853254919019442	MARK4	microtubule affinity regulating kinase 4	794.3993430875412	0.525010662052124	ENSG00000007047
-0.10886533677842654	PROM1	prominin 1	22.53805071357632	0.9325837380553939	ENSG00000007062
0.002352838005120506	CCDC124	coiled-coil domain containing 124	1305.2078077777296	0.9929882095760448	ENSG00000007080
0.08763307032658418	PAFAH1B1	platelet activating factor acetylhydrolase 1b regulatory subunit 1	4447.513571515956	0.40059153764653127	ENSG00000007168
-0.13730976610127799	DNAH9	dynein axonemal heavy chain 9	86.88490911338707	0.8120434824762718	ENSG00000007174
-0.05386671159218439	KIAA0100	KIAA0100	2597.555557971259	0.6651381924568653	ENSG00000007202
-0.5995770479370872	GAS7	growth arrest specific 7	528.824021787703	4.727538585312337e-9	ENSG00000007237
-0.19653715072435587	TRAPPC6A	trafficking protein particle complex 6A	296.74913327508017	0.34270317408162476	ENSG00000007255
0.0781072829999992	MATK	megakaryocyte-associated tyrosine kinase	22.360321226106258	0.953253581351054	ENSG00000007264
-0.12121957875323422	ST7L	suppression of tumorigenicity 7 like	166.67902128420565	0.7386643680399356	ENSG00000007341
-0.13649185848730708	RPUSD1	RNA pseudouridine synthase domain containing 1	453.3056311875899	0.5176530507296561	ENSG00000007376
0.06540090578115484	RHBDF1	rhomboid 5 homolog 1	727.6078610560454	0.8015248536238044	ENSG00000007384
-0.05154875073079982	LUC7L	LUC7 like	900.9775581273516	0.8595552289685849	ENSG00000007392
-0.09770501126693601	CACNA2D2	calcium voltage-gated channel auxiliary subunit alpha2delta 2	105.94747850754746	0.851093206464357	ENSG00000007402
-0.07236297252014175	BAIAP3	BAI1 associated protein 3	21.220859333049493	0.9557246314542598	ENSG00000007516
-0.031809659586637125	TSR3	TSR3 ribosome maturation factor	622.4847672526421	0.9043521418195112	ENSG00000007520
-0.14363088867440996	PIGQ	phosphatidylinositol glycan anchor biosynthesis class Q	506.8716362283545	0.42099088511388666	ENSG00000007541
-0.05375957290279331	CRAMP1	cramped chromatin regulator homolog 1	287.85728836471213	0.882711103579443	ENSG00000007545
-0.01801848079325586	TEAD3	TEA domain transcription factor 3	664.5496113340911	0.9489959637752251	ENSG00000007866
0.08917367947225269	DNAJC11	DnaJ heat shock protein family (Hsp40) member C11	928.9785839580109	0.5572960001361421	ENSG00000007923
-0.017446942381417536	FMO3	flavin containing dimethylaniline monoxygenase 3	93.4109362694247	0.9789421876953165	ENSG00000007933
-0.4071834878997918	MYLIP	myosin regulatory light chain interacting protein	1238.7755700022285	2.576614073064689e-7	ENSG00000007944
-0.44821468064505826	NOX1	NADPH oxidase 1	25.321064594012398	0.5702045930548645	ENSG00000007952
-0.5472456903655103	E2F2	E2F transcription factor 2	107.5170630769668	0.031271927699221685	ENSG00000007968
-0.00507968266423894	PSMB1	proteasome 20S subunit beta 1	6064.756077154686	0.9778773516379686	ENSG00000008018
0.06135990640890863	JARID2	jumonji and AT-rich interaction domain containing 2	740.9776290619114	0.7740832429576554	ENSG00000008083
-0.10184326576054992	CDKL5	cyclin dependent kinase like 5	212.58227966374045	0.7800924842750052	ENSG00000008086
-0.17240812583585907	CDK11A	cyclin dependent kinase 11A	30.06487094125666	0.8626229574296731	ENSG00000008128
0.0354210594642611	NADK	NAD kinase	669.4600875426497	0.8904233696302059	ENSG00000008130
0.1730895404473492	CYTH3	cytohesin 3	1209.0356748056442	0.12223381187805293	ENSG00000008256
-0.12334007483983964	ADAM22	ADAM metallopeptidase domain 22	26.09186780832012	0.9124067139081573	ENSG00000008277
-0.009759187096057097	SYPL1	synaptophysin like 1	2147.6135634361	0.9566201247327506	ENSG00000008282
0.005031244445139891	CYB561	cytochrome b561	843.6620877706001	0.9857014361475308	ENSG00000008283
0.17393588681186367	SPAG9	sperm associated antigen 9	3482.7929178426148	0.014366436825474485	ENSG00000008294
0.051682774432053824	CELSR3	cadherin EGF LAG seven-pass G-type receptor 3	148.39272920779484	0.931413600610052	ENSG00000008300
-0.12137423656319239	AASS	aminoadipate-semialdehyde synthase	207.96574784710288	0.7079010897400863	ENSG00000008311
-0.029634837547396844	SS18L2	SS18 like 2	192.53531408217222	0.9465004544672014	ENSG00000008324
-0.21453913350128948	MPND	MPN domain containing	75.42938273346475	0.6782956922648181	ENSG00000008382
0.11959054973046865	MGST1	microsomal glutathione S-transferase 1	1240.1197898884943	0.32813713005945927	ENSG00000008394
-0.025766686183117542	CRY1	cryptochrome circadian regulator 1	1692.9807701503837	0.9068774567413197	ENSG00000008405
-0.1965531827540882	NFIX	nuclear factor I X	3599.786454063763	0.028566447024839233	ENSG00000008441
0.0022883769651653894	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	521.641076965266	0.9942113686484207	ENSG00000008513
0.5219066314757687	IL32	interleukin 32	1466.4434117963506	1.8095549173027752e-8	ENSG00000008517
0.30968806826703205	PKD1	polycystin 1, transient receptor potential channel interacting	1667.63472508164	1.9171693045747363e-4	ENSG00000008710
-0.19627546372990187	MAPK8IP2	mitogen-activated protein kinase 8 interacting protein 2	38.6536752580183	0.8146242661339883	ENSG00000008735
0.08213273694738535	MED24	mediator complex subunit 24	1831.9404769036478	0.5238221866605917	ENSG00000008838
-0.0133910770158514	RHOBTB2	Rho related BTB domain containing 2	572.4108001625083	0.9621928906290279	ENSG00000008853
0.11536527081747835	HEATR5B	HEAT repeat containing 5B	693.3068347636827	0.4868712681551201	ENSG00000008869
0.00979174147226608	SEC62	SEC62 homolog, preprotein translocation factor	4221.427293162379	0.9510997048020156	ENSG00000008952
-0.02230467618571747	RPS20	ribosomal protein S20	11745.342996399986	0.866013502276696	ENSG00000008988
-0.015835588267032626	CSDE1	cold shock domain containing E1	15197.735871967545	0.9058318808854365	ENSG00000009307
-0.009035246214408717	UBE3C	ubiquitin protein ligase E3C	2916.157880485343	0.9621928906290279	ENSG00000009335
0.13209559490030073	REV3L	REV3 like, DNA directed polymerase zeta catalytic subunit	1916.7597329153973	0.698479672602216	ENSG00000009413
-0.2834331162410178	TENM1	teneurin transmembrane protein 1	1262.5891869785828	0.023699666633292937	ENSG00000009694
-0.070309394803618	FAM76A	family with sequence similarity 76 member A	137.88053961093803	0.8861281585674249	ENSG00000009780
0.13024827502513509	POMT2	protein O-mannosyltransferase 2	1660.5721214445102	0.22294321819221452	ENSG00000009830
-0.21836282122516054	VTA1	vesicle trafficking 1	2401.486208171433	0.007065277014289891	ENSG00000009844
0.029261138592050356	BAZ1B	bromodomain adjacent to zinc finger domain 1B	3727.602757803686	0.8492906777472605	ENSG00000009954
0.04029995156451958	RANBP9	RAN binding protein 9	1671.068281073527	0.8103688472300784	ENSG00000010017
0.6074946186000044	ETV7	ETS variant transcription factor 7	22.64820219547965	0.500101367769474	ENSG00000010030
-0.05470338443891437	SPRTN	SprT-like N-terminal domain	474.69453197034375	0.8423422928392902	ENSG00000010072
-0.2143864911554953	EEF1AKNMT	eEF1A lysine and N-terminal methyltransferase	1411.7121329502274	0.018971416617835857	ENSG00000010165
-0.05686933585062748	DYRK4	dual specificity tyrosine phosphorylation regulated kinase 4	622.246432486498	0.7973670618971532	ENSG00000010219
-0.03806547620860597	ZNF207	zinc finger protein 207	3926.290583517403	0.7676797029767253	ENSG00000010244
-0.1601655009601496	UQCRC1	ubiquinol-cytochrome c reductase core protein 1	2229.249892463568	0.04140251802062577	ENSG00000010256
-0.021634898469126505	STARD3NL	STARD3 N-terminal like	1782.1186612027811	0.9099964442905704	ENSG00000010270
0.0922761399854697	CD9	CD9 molecule	1180.0971199504027	0.5762682252383154	ENSG00000010278
-0.17910112211039717	NCAPD2	non-SMC condensin I complex subunit D2	3482.0468523319773	0.025169651557217627	ENSG00000010292
-0.10606421918292147	IFFO1	intermediate filament family orphan 1	289.9982163161559	0.7605219956984847	ENSG00000010295
1.2846913759329739	PHF7	PHD finger protein 7	27.419831499027023	0.00873947932142454	ENSG00000010318
-0.025119629424970754	NISCH	nischarin	1134.1259713337058	0.9162599092927386	ENSG00000010322
-0.347723138281514	FUZ	fuzzy planar cell polarity protein	137.68582132514828	0.2127168957788333	ENSG00000010361
0.08126650994442915	SLC6A13	solute carrier family 6 member 13	25.70803126251694	0.9445801032806166	ENSG00000010379
0.2593416754103117	IDS	iduronate 2-sulfatase	468.0970648577466	0.10402707093371436	ENSG00000010404
-0.11804907761476287	ZNF200	zinc finger protein 200	496.8953262943063	0.5517511114478578	ENSG00000010539
0.07546699908385612	CD4	CD4 molecule	48.72938150068674	0.931413600610052	ENSG00000010610
0.2509184689338859	LRRC23	leucine rich repeat containing 23	99.24354399862631	0.51826919253835535	ENSG00000010626
0.007239300203760825	HFE	homeostatic iron regulator	773.7835687523618	0.9781639969158389	ENSG00000010704
-0.05186300465190133	SCMH1	Scm polycomb group protein homolog 1	459.9149434774721	0.8439208606173146	ENSG00000010803
0.7490397542471325	FYN	FYN proto-oncogene, Src family tyrosine kinase	163.83933508138685	3.599761577451853e-4	ENSG00000010810
0.09620599578067585	HIVEP2	HIVEP zinc finger 2	1174.7777786359754	0.5415803927131567	ENSG00000010818
0.1557253809922161	ELOA	elongin A	857.5996270943411	0.21425990692217592	ENSG00000011007
-0.20311247126094992	LYPLA2	lysophospholipase 2	992.3233203184925	0.041637257860449854	ENSG00000011009
-0.10118483939601336	CLCN6	chloride voltage-gated channel 6	208.53858921131345	0.787446852432627	ENSG00000011021
0.04635731468111662	MRC2	mannose receptor C type 2	10641.309942746546	0.7253720260322605	ENSG00000011028
-0.14553895484511215	NME1-NME2	NME1-NME2 readthrough	23.532538417767405	0.9036359311041929	ENSG00000011052
-0.01926465063511416	TSPAN9	tetraspanin 9	1219.8116343986035	0.9376679916985049	ENSG00000011105
0.1635923807394788	BTBD7	BTB domain containing 7	74.87580469107152	0.7791842959074843	ENSG00000011114
-0.026359997514228434	APBA3	amyloid beta precursor protein binding family A member 3	370.5415019364942	0.9395739355573578	ENSG00000011132
0.04002259833079623	MKS1	MKS transition zone complex subunit 1	442.3359900976832	0.9038199765313255	ENSG00000011143
-0.3691863883955007	ABHD5	abhydrolase domain containing 5	419.01267519141925	0.00744848496577825	ENSG00000011198
-0.011449226858468506	AKAP8L	A-kinase anchoring protein 8 like	901.0987955439339	0.9629420861309761	ENSG00000011243
-0.10939427698327976	MBTD1	mbt domain containing 1	679.3976362256278	0.5493968718736727	ENSG00000011258
-0.07645898596599963	UTP18	UTP18 small subunit processome component	1919.4814968071448	0.5235987326589512	ENSG00000011260
0.06421704244757145	RNF216	ring finger protein 216	2404.8254439989037	0.5971777051558294	ENSG00000011275
0.015613509323118523	TTC19	tetratricopeptide repeat domain 19	781.0406937129926	0.9513059174153715	ENSG00000011295
0.010748857981305374	PTBP1	polypyrimidine tract binding protein 1	5840.183363247089	0.9417773114471982	ENSG00000011304
-0.01588549069689743	DPF1	double PHD fingers 1	74.733712574872	0.9855666693397024	ENSG00000011332
0.018833402238693897	SYT7	synaptotagmin 7	65.77780489311033	0.9819918132324319	ENSG00000011347
-0.12446664793267086	LARS2	leucyl-tRNA synthetase 2, mitochondrial	605.3553378809693	0.4935437755942632	ENSG00000011376
-0.023998364094007924	PIK3C2A	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha	1478.1404049756638	0.907587240440579	ENSG00000011405
0.5177225225989147	PLAUR	plasminogen activator, urokinase receptor	1248.8997039362046	0.013329519275696042	ENSG00000011422
-0.36321873411349237	ANLN	anillin actin binding protein	4807.047187667157	9.015669092077177e-11	ENSG00000011426
0.08848806212915475	WIZ	WIZ zinc finger	1538.1372836448336	0.4447150633822592	ENSG00000011451
-0.009295214247671262	GPR21	G protein-coupled receptor 21	2079.263395556969	0.9581145045173299	ENSG00000011454
-0.009295214247671262	RABGAP1	RAB GTPase activating protein 1	2079.263395556969	0.9581145045173299	ENSG00000011454
-1.0846176098105644	DCN	decorin	11198.551409274778	2.0210539660036798e-52	ENSG00000011465
0.12801781723436603	QPCTL	glutaminyl-peptide cyclotransferase like	119.73023953621627	0.7805864563419889	ENSG00000011478
-0.18618929795065367	PPP5C	protein phosphatase 5 catalytic subunit	1819.063595588749	0.026174949825724797	ENSG00000011485
-0.1869837555865686	CEP68	centrosomal protein 68	294.4395124805239	0.3973822076641777	ENSG00000011523
-0.005292773189866392	MAP4K3	mitogen-activated protein kinase kinase kinase kinase 3	1020.5871615594996	0.9843329078952031	ENSG00000011566
0.008850055431248376	TMEM159	transmembrane protein 159	212.62878207640458	0.9861765110932889	ENSG00000011638
-0.1391272319673991	GABRA3	gamma-aminobutyric acid type A receptor alpha3 subunit	393.0768033301715	0.48696346270929125	ENSG00000011677
-0.2748973850720418	BRCA1	BRCA1 DNA repair associated	701.455546591447	0.013456909793526256	ENSG00000012048
-0.02595930553663146	ERCC1	ERCC excision repair 1, endonuclease non-catalytic subunit	713.5435386428813	0.9259782336339859	ENSG00000012061
-0.14811851194273298	SEMA3B	semaphorin 3B	449.58835354745895	0.42742195902465263	ENSG00000012171
